Database Size,File Path,Memory Usage (MB)
2910,ProgramData/104/647.txt,120223
2911,ProgramData/104/121.txt,116110
2912,ProgramData/104/1107.txt,116000
2913,ProgramData/104/1488.txt,120168
2914,ProgramData/104/108.txt,132439
2915,ProgramData/104/134.txt,119799
2916,ProgramData/104/652.txt,136902
2917,ProgramData/104/35.txt,136662
2918,ProgramData/104/1311.txt,136662
2919,ProgramData/104/1305.txt,120223
2920,ProgramData/104/1265.txt,120223
2921,ProgramData/104/1271.txt,120223
2922,ProgramData/104/518.txt,136902
2923,ProgramData/104/530.txt,116110
2924,ProgramData/104/524.txt,136552
2925,ProgramData/104/242.txt,136607
2926,ProgramData/104/1059.txt,116055
2927,ProgramData/104/1267.txt,120223
2928,ProgramData/104/1273.txt,119367
2929,ProgramData/104/917.txt,116110
2930,ProgramData/104/724.txt,136662
2931,ProgramData/104/718.txt,116110
2932,ProgramData/104/1461.txt,120278
2933,ProgramData/104/1449.txt,136607
2934,ProgramData/104/122.txt,116055
2935,ProgramData/104/136.txt,136552
2936,ProgramData/104/678.txt,132439
2937,ProgramData/104/1111.txt,120278
2938,ProgramData/104/446.txt,132246
2939,ProgramData/104/308.txt,120278
2940,ProgramData/104/321.txt,132494
2941,ProgramData/104/1110.txt,116110
2942,ProgramData/104/651.txt,120463
2943,ProgramData/104/137.txt,120278
2944,ProgramData/104/36.txt,132439
2945,ProgramData/104/1448.txt,136607
2946,ProgramData/104/725.txt,136607
2947,ProgramData/104/241.txt,120223
2948,ProgramData/104/527.txt,115862
2949,ProgramData/104/537.txt,132494
2950,ProgramData/104/709.txt,136607
2951,ProgramData/104/735.txt,136662
2952,ProgramData/104/1458.txt,136662
2953,ProgramData/104/1302.txt,136607
2954,ProgramData/104/1128.txt,132494
2955,ProgramData/104/1114.txt,120223
2956,ProgramData/104/1100.txt,136607
2957,ProgramData/104/325.txt,116110
2958,ProgramData/104/324.txt,136607
2959,ProgramData/104/132.txt,120223
2960,ProgramData/104/654.txt,116055
2961,ProgramData/104/1465.txt,119367
2962,ProgramData/104/1303.txt,120278
2963,ProgramData/104/1471.txt,136662
2964,ProgramData/104/1511.txt,120278
2965,ProgramData/104/1263.txt,120278
2966,ProgramData/104/1505.txt,116110
2967,ProgramData/104/913.txt,120278
2968,ProgramData/104/1539.txt,116055
2969,ProgramData/104/522.txt,120223
2970,ProgramData/104/278.txt,120168
2971,ProgramData/104/1075.txt,132191
2972,ProgramData/104/1049.txt,120278
2973,ProgramData/104/534.txt,120278
2974,ProgramData/104/252.txt,136662
2975,ProgramData/104/939.txt,116055
2976,ProgramData/104/1513.txt,120168
2977,ProgramData/104/1507.txt,133127
2978,ProgramData/104/1261.txt,136662
2979,ProgramData/104/31.txt,120223
2980,ProgramData/104/1473.txt,136607
2981,ProgramData/104/118.txt,136183
2982,ProgramData/104/130.txt,120278
2983,ProgramData/104/124.txt,120278
2984,ProgramData/104/642.txt,116295
2985,ProgramData/104/1117.txt,132494
2986,ProgramData/104/469.txt,132494
2987,ProgramData/104/131.txt,132494
2988,ProgramData/104/1314.txt,132439
2989,ProgramData/104/30.txt,120278
2990,ProgramData/104/723.txt,132439
2991,ProgramData/104/1274.txt,120456
2992,ProgramData/104/938.txt,136607
2993,ProgramData/104/1512.txt,116055
2994,ProgramData/104/1248.txt,135751
2995,ProgramData/104/535.txt,132494
2996,ProgramData/104/253.txt,132494
2997,ProgramData/104/521.txt,132494
2998,ProgramData/104/509.txt,136662
2999,ProgramData/104/284.txt,120223
3000,ProgramData/50/1053.txt,120223
3001,ProgramData/50/2200.txt,136607
3002,ProgramData/50/2214.txt,120223
3003,ProgramData/50/504.txt,132439
3004,ProgramData/50/538.txt,132191
3005,ProgramData/50/909.txt,120278
3006,ProgramData/50/1279.txt,120278
3007,ProgramData/50/712.txt,116055
3008,ProgramData/50/869.txt,136792
3009,ProgramData/50/2610.txt,120223
3010,ProgramData/50/114.txt,136607
3011,ProgramData/50/672.txt,120168
3012,ProgramData/50/666.txt,116055
3013,ProgramData/50/128.txt,120223
3014,ProgramData/50/1127.txt,132191
3015,ProgramData/50/1641.txt,132494
3016,ProgramData/50/2360.txt,120278
3017,ProgramData/50/1682.txt,132494
3018,ProgramData/50/1696.txt,120168
3019,ProgramData/50/1495.txt,116110
3020,ProgramData/50/115.txt,116743
3021,ProgramData/50/1481.txt,132494
3022,ProgramData/50/2177.txt,136607
3023,ProgramData/50/14.txt,132439
3024,ProgramData/50/1293.txt,120223
3025,ProgramData/50/1278.txt,116055
3026,ProgramData/50/908.txt,136607
3027,ProgramData/50/288.txt,136039
3028,ProgramData/50/2201.txt,132439
3029,ProgramData/50/2229.txt,136662
3030,ProgramData/50/1052.txt,132439
3031,ProgramData/50/1044.txt,120168
3032,ProgramData/50/1087.txt,120223
3033,ProgramData/50/1939.txt,132439
3034,ProgramData/50/1093.txt,116743
3035,ProgramData/50/1905.txt,120278
3036,ProgramData/50/2029.txt,120223
3037,ProgramData/50/2015.txt,136183
3038,ProgramData/50/705.txt,136607
3039,ProgramData/50/1326.txt,120278
3040,ProgramData/50/1468.txt,120223
3041,ProgramData/50/842.txt,136607
3042,ProgramData/50/2613.txt,120168
3043,ProgramData/50/881.txt,136607
3044,ProgramData/50/659.txt,120223
3045,ProgramData/50/1656.txt,120223
3046,ProgramData/50/2405.txt,116000
3047,ProgramData/50/2411.txt,136183
3048,ProgramData/50/472.txt,132494
3049,ProgramData/50/1119.txt,120566
3050,ProgramData/50/1643.txt,116055
3051,ProgramData/50/1657.txt,136607
3052,ProgramData/50/880.txt,120223
3053,ProgramData/50/1482.txt,132494
3054,ProgramData/50/102.txt,116055
3055,ProgramData/50/664.txt,120168
3056,ProgramData/50/843.txt,120223
3057,ProgramData/50/1284.txt,116055
3058,ProgramData/50/710.txt,120223
3059,ProgramData/50/937.txt,120223
3060,ProgramData/50/274.txt,119367
3061,ProgramData/50/2216.txt,136902
3062,ProgramData/50/1723.txt,132439
3063,ProgramData/50/2212.txt,116055
3064,ProgramData/50/2560.txt,136552
3065,ProgramData/50/1041.txt,132384
3066,ProgramData/50/2548.txt,132384
3067,ProgramData/50/1928.txt,136607
3068,ProgramData/50/728.txt,120511
3069,ProgramData/50/714.txt,120223
3070,ProgramData/50/1294.txt,119799
3071,ProgramData/50/2170.txt,136662
3072,ProgramData/50/13.txt,120223
3073,ProgramData/50/2158.txt,120223
3074,ProgramData/50/884.txt,120223
3075,ProgramData/50/106.txt,116688
3076,ProgramData/50/1486.txt,120223
3077,ProgramData/50/1653.txt,116055
3078,ProgramData/50/1135.txt,120168
3079,ProgramData/50/1121.txt,136607
3080,ProgramData/50/1647.txt,132246
3081,ProgramData/50/304.txt,136662
3082,ProgramData/50/310.txt,120223
3083,ProgramData/50/1684.txt,136607
3084,ProgramData/50/1861.txt,120168
3085,ProgramData/50/1120.txt,136607
3086,ProgramData/50/2429.txt,132494
3087,ProgramData/50/1108.txt,116055
3088,ProgramData/50/891.txt,136607
3089,ProgramData/50/2617.txt,136607
3090,ProgramData/50/1530.txt,136183
3091,ProgramData/50/1256.txt,120223
3092,ProgramData/50/1242.txt,132494
3093,ProgramData/50/2005.txt,116110
3094,ProgramData/50/1083.txt,116055
3095,ProgramData/50/1054.txt,116110
3096,ProgramData/50/1040.txt,136552
3097,ProgramData/50/2575.txt,120223
3098,ProgramData/50/1718.txt,132439
3099,ProgramData/50/2211.txt,136607
3100,ProgramData/50/2239.txt,136607
3101,ProgramData/50/1268.txt,120278
3102,ProgramData/50/1240.txt,120278
3103,ProgramData/50/2173.txt,132384
3104,ProgramData/50/1308.txt,116055
3105,ProgramData/50/1320.txt,136607
3106,ProgramData/50/2629.txt,136607
3107,ProgramData/50/878.txt,120223
3108,ProgramData/50/139.txt,120223
3109,ProgramData/50/2198.txt,116000
3110,ProgramData/50/2371.txt,120223
3111,ProgramData/50/2417.txt,136902
3112,ProgramData/50/2403.txt,116110
3113,ProgramData/50/1644.txt,136662
3114,ProgramData/50/1122.txt,132494
3115,ProgramData/50/2359.txt,120168
3116,ProgramData/50/1650.txt,116110
3117,ProgramData/50/1687.txt,132494
3118,ProgramData/50/1693.txt,136552
3119,ProgramData/50/1692.txt,120223
3120,ProgramData/50/2370.txt,120223
3121,ProgramData/50/104.txt,120278
3122,ProgramData/50/886.txt,120278
3123,ProgramData/50/892.txt,132494
3124,ProgramData/50/39.txt,136902
3125,ProgramData/50/2628.txt,136607
3126,ProgramData/50/2166.txt,116055
3127,ProgramData/50/11.txt,116000
3128,ProgramData/50/2012.txt,136607
3129,ProgramData/50/1269.txt,120168
3130,ProgramData/50/266.txt,136607
3131,ProgramData/50/1057.txt,132439
3132,ProgramData/50/2210.txt,120223
3133,ProgramData/50/1756.txt,116055
3134,ProgramData/50/573.txt,116110
3135,ProgramData/50/215.txt,116110
3136,ProgramData/50/229.txt,136662
3137,ProgramData/50/942.txt,136662
3138,ProgramData/50/2707.txt,116110
3139,ProgramData/50/2075.txt,116110
3140,ProgramData/50/2713.txt,136607
3141,ProgramData/50/956.txt,132439
3142,ProgramData/50/995.txt,120223
3143,ProgramData/50/2115.txt,120223
3144,ProgramData/50/62.txt,120278
3145,ProgramData/50/89.txt,132439
3146,ProgramData/50/1391.txt,120278
3147,ProgramData/50/1810.txt,116110
3148,ProgramData/50/2302.txt,120278
3149,ProgramData/50/2699.txt,136662
3150,ProgramData/50/189.txt,120223
3151,ProgramData/50/2114.txt,116055
3152,ProgramData/50/1353.txt,132384
3153,ProgramData/50/2706.txt,116055
3154,ProgramData/50/1541.txt,136662
3155,ProgramData/50/2048.txt,136662
3156,ProgramData/50/228.txt,120278
3157,ProgramData/50/572.txt,136662
3158,ProgramData/50/214.txt,116110
3159,ProgramData/50/200.txt,132439
3160,ProgramData/50/2262.txt,116055
3161,ProgramData/50/2504.txt,116055
3162,ProgramData/50/1999.txt,116110
3163,ProgramData/50/1966.txt,136847
3164,ProgramData/50/1231.txt,116110
3165,ProgramData/50/1594.txt,136662
3166,ProgramData/50/1423.txt,116110
3167,ProgramData/50/1345.txt,132494
3168,ProgramData/50/2664.txt,136607
3169,ProgramData/50/1621.txt,116110
3170,ProgramData/50/389.txt,116343
3171,ProgramData/50/2314.txt,136607
3172,ProgramData/50/1190.txt,136662
3173,ProgramData/50/1184.txt,120223
3174,ProgramData/50/439.txt,132494
3175,ProgramData/50/1191.txt,132494
3176,ProgramData/50/2473.txt,116110
3177,ProgramData/50/2301.txt,116798
3178,ProgramData/50/1146.txt,136662
3179,ProgramData/50/1387.txt,136662
3180,ProgramData/50/2117.txt,132494
3181,ProgramData/50/1378.txt,120223
3182,ProgramData/50/1344.txt,120223
3183,ProgramData/50/48.txt,116055
3184,ProgramData/50/997.txt,136662
3185,ProgramData/50/2088.txt,136607
3186,ProgramData/50/1542.txt,116055
3187,ProgramData/50/565.txt,116110
3188,ProgramData/50/217.txt,136552
3189,ProgramData/50/2265.txt,132439
3190,ProgramData/50/1022.txt,136662
3191,ProgramData/50/1750.txt,116110
3192,ProgramData/50/950.txt,136552
3193,ProgramData/50/1220.txt,136607
3194,ProgramData/50/1552.txt,120223
3195,ProgramData/50/2098.txt,120223
3196,ProgramData/50/70.txt,136607
3197,ProgramData/50/1426.txt,120223
3198,ProgramData/50/603.txt,116055
3199,ProgramData/50/2311.txt,136607
3200,ProgramData/50/1803.txt,120278
3201,ProgramData/50/367.txt,120168
3202,ProgramData/50/400.txt,116110
3203,ProgramData/50/2310.txt,116110
3204,ProgramData/50/399.txt,136662
3205,ProgramData/50/602.txt,136552
3206,ProgramData/50/1341.txt,116055
3207,ProgramData/50/2648.txt,120278
3208,ProgramData/50/1427.txt,136552
3209,ProgramData/50/1433.txt,136662
3210,ProgramData/50/59.txt,116110
3211,ProgramData/50/71.txt,120518
3212,ProgramData/50/2106.txt,120223
3213,ProgramData/50/65.txt,120278
3214,ProgramData/50/2700.txt,132439
3215,ProgramData/50/2072.txt,132494
3216,ProgramData/50/1976.txt,136607
3217,ProgramData/50/1989.txt,120223
3218,ProgramData/50/1037.txt,120223
3219,ProgramData/50/2270.txt,120278
3220,ProgramData/50/1009.txt,120278
3221,ProgramData/50/1035.txt,136662
3222,ProgramData/50/1747.txt,116055
3223,ProgramData/50/2528.txt,120278
3224,ProgramData/50/238.txt,132494
3225,ProgramData/50/562.txt,132439
3226,ProgramData/50/1579.txt,116000
3227,ProgramData/50/984.txt,132384
3228,ProgramData/50/1586.txt,136662
3229,ProgramData/50/833.txt,120223
3230,ProgramData/50/199.txt,136552
3231,ProgramData/50/2104.txt,120223
3232,ProgramData/50/1431.txt,136607
3233,ProgramData/50/172.txt,120278
3234,ProgramData/50/2689.txt,132494
3235,ProgramData/50/1633.txt,116110
3236,ProgramData/50/416.txt,136662
3237,ProgramData/50/1197.txt,132439
3238,ProgramData/50/1140.txt,120223
3239,ProgramData/50/2688.txt,136552
3240,ProgramData/50/1424.txt,120223
3241,ProgramData/50/198.txt,120223
3242,ProgramData/50/1418.txt,120223
3243,ProgramData/50/2677.txt,120278
3244,ProgramData/50/832.txt,116110
3245,ProgramData/50/1544.txt,120278
3246,ProgramData/50/2059.txt,116798
3247,ProgramData/50/952.txt,116110
3248,ProgramData/50/1578.txt,120223
3249,ProgramData/50/205.txt,120223
3250,ProgramData/50/1961.txt,132494
3251,ProgramData/50/1008.txt,132384
3252,ProgramData/50/2518.txt,136662
3253,ProgramData/50/1005.txt,136662
3254,ProgramData/50/1763.txt,120223
3255,ProgramData/50/2242.txt,132439
3256,ProgramData/50/234.txt,120278
3257,ProgramData/50/1978.txt,120278
3258,ProgramData/50/2726.txt,116055
3259,ProgramData/50/744.txt,116110
3260,ProgramData/50/2108.txt,120223
3261,ProgramData/50/1373.txt,120278
3262,ProgramData/50/57.txt,116000
3263,ProgramData/50/1159.txt,120223
3264,ProgramData/50/1818.txt,120223
3265,ProgramData/50/340.txt,136552
3266,ProgramData/50/2487.txt,116110
3267,ProgramData/50/2486.txt,132494
3268,ProgramData/50/369.txt,132494
3269,ProgramData/50/2337.txt,132494
3270,ProgramData/50/1616.txt,120278
3271,ProgramData/50/2684.txt,132494
3272,ProgramData/50/1414.txt,136662
3273,ProgramData/50/194.txt,120168
3274,ProgramData/50/2069.txt,132439
3275,ProgramData/50/1560.txt,136607
3276,ProgramData/50/1789.txt,136662
3277,ProgramData/50/2243.txt,136607
3278,ProgramData/50/1004.txt,136607
3279,ProgramData/50/1762.txt,136662
3280,ProgramData/50/584.txt,136607
3281,ProgramData/50/2533.txt,136607
3282,ProgramData/50/1576.txt,116055
3283,ProgramData/50/1589.txt,120278
3284,ProgramData/50/1370.txt,120278
3285,ProgramData/50/182.txt,120278
3286,ProgramData/50/141.txt,120278
3287,ProgramData/50/155.txt,136662
3288,ProgramData/50/1600.txt,132494
3289,ProgramData/50/357.txt,132494
3290,ProgramData/50/419.txt,136662
3291,ProgramData/50/356.txt,136662
3292,ProgramData/50/342.txt,120278
3293,ProgramData/50/2452.txt,136607
3294,ProgramData/50/2320.txt,132384
3295,ProgramData/50/1601.txt,136552
3296,ProgramData/50/55.txt,120223
3297,ProgramData/50/1403.txt,120223
3298,ProgramData/50/183.txt,133119
3299,ProgramData/50/1417.txt,136902
3300,ProgramData/50/2081.txt,136662
3301,ProgramData/50/2095.txt,120223
3302,ProgramData/50/746.txt,132494
3303,ProgramData/50/1952.txt,116110
3304,ProgramData/50/2297.txt,132494
3305,ProgramData/50/236.txt,120278
3306,ProgramData/50/1991.txt,133182
3307,ProgramData/50/2244.txt,132439
3308,ProgramData/50/1942.txt,136183
3309,ProgramData/50/1956.txt,132494
3310,ProgramData/50/226.txt,132494
3311,ProgramData/50/2052.txt,136662
3312,ProgramData/50/2720.txt,120278
3313,ProgramData/50/2091.txt,132494
3314,ProgramData/50/45.txt,136607
3315,ProgramData/50/2132.txt,116055
3316,ProgramData/50/1413.txt,120278
3317,ProgramData/50/1375.txt,120223
3318,ProgramData/50/839.txt,136183
3319,ProgramData/50/2683.txt,132494
3320,ProgramData/50/622.txt,120278
3321,ProgramData/50/2442.txt,120223
3322,ProgramData/50/1163.txt,136662
3323,ProgramData/50/2495.txt,132439
3324,ProgramData/50/1604.txt,116000
3325,ProgramData/50/1162.txt,120223
3326,ProgramData/50/637.txt,136847
3327,ProgramData/50/2696.txt,120223
3328,ProgramData/50/2669.txt,116055
3329,ProgramData/50/838.txt,136607
3330,ProgramData/50/2127.txt,120223
3331,ProgramData/50/757.txt,119367
3332,ProgramData/50/1599.txt,120278
3333,ProgramData/50/794.txt,120168
3334,ProgramData/50/1228.txt,132494
3335,ProgramData/50/227.txt,120278
3336,ProgramData/50/569.txt,120223
3337,ProgramData/50/2279.txt,136607
3338,ProgramData/50/1764.txt,136607
3339,ProgramData/50/2537.txt,120168
3340,ProgramData/50/2251.txt,120223
3341,ProgramData/50/1982.txt,132191
3342,ProgramData/50/1799.txt,120278
3343,ProgramData/50/225.txt,132494
3344,ProgramData/50/1969.txt,120278
3345,ProgramData/50/1438.txt,136607
3346,ProgramData/50/2643.txt,120168
3347,ProgramData/50/1376.txt,120223
3348,ProgramData/50/184.txt,136607
3349,ProgramData/50/609.txt,136607
3350,ProgramData/50/91.txt,136607
3351,ProgramData/50/2694.txt,119799
3352,ProgramData/50/1606.txt,120278
3353,ProgramData/50/392.txt,132494
3354,ProgramData/50/1174.txt,120278
3355,ProgramData/50/1808.txt,116055
3356,ProgramData/50/1613.txt,132439
3357,ProgramData/50/1607.txt,132494
3358,ProgramData/50/1388.txt,132494
3359,ProgramData/50/1377.txt,120223
3360,ProgramData/50/1411.txt,120223
3361,ProgramData/50/47.txt,136607
3362,ProgramData/50/1.txt,136552
3363,ProgramData/50/2087.txt,120223
3364,ProgramData/50/1565.txt,115439
3365,ProgramData/50/2050.txt,116110
3366,ProgramData/50/556.txt,136662
3367,ProgramData/50/542.txt,120168
3368,ProgramData/50/1940.txt,116110
3369,ProgramData/50/218.txt,120223
3370,ProgramData/50/581.txt,116110
3371,ProgramData/50/1983.txt,136662
3372,ProgramData/50/2520.txt,136662
3373,ProgramData/50/1997.txt,116055
3374,ProgramData/50/1700.txt,132246
3375,ProgramData/50/2209.txt,136607
3376,ProgramData/50/2221.txt,136662
3377,ProgramData/50/257.txt,116110
3378,ProgramData/50/2590.txt,120223
3379,ProgramData/50/1502.txt,116055
3380,ProgramData/50/2023.txt,116055
3381,ProgramData/50/2037.txt,116055
3382,ProgramData/50/727.txt,136607
3383,ProgramData/50/2157.txt,120223
3384,ProgramData/50/1338.txt,136183
3385,ProgramData/50/860.txt,116110
3386,ProgramData/50/653.txt,120278
3387,ProgramData/50/121.txt,132494
3388,ProgramData/50/1660.txt,116055
3389,ProgramData/50/1674.txt,120223
3390,ProgramData/50/1112.txt,116110
3391,ProgramData/50/2433.txt,132439
3392,ProgramData/50/2341.txt,136607
3393,ProgramData/50/2427.txt,136607
3394,ProgramData/50/2396.txt,120168
3395,ProgramData/50/2383.txt,120463
3396,ProgramData/50/2397.txt,120223
3397,ProgramData/50/1675.txt,119367
3398,ProgramData/50/2368.txt,120278
3399,ProgramData/50/861.txt,136662
3400,ProgramData/50/21.txt,136552
3401,ProgramData/50/2624.txt,116798
3402,ProgramData/50/2156.txt,136662
3403,ProgramData/50/2618.txt,120278
3404,ProgramData/50/1503.txt,136662
3405,ProgramData/50/1098.txt,116000
3406,ProgramData/50/1932.txt,120223
3407,ProgramData/50/242.txt,119799
3408,ProgramData/50/1701.txt,116110
3409,ProgramData/50/1715.txt,120223
3410,ProgramData/50/1065.txt,116055
3411,ProgramData/50/1717.txt,136662
3412,ProgramData/50/2222.txt,132439
3413,ProgramData/50/254.txt,116798
3414,ProgramData/50/2593.txt,136607
3415,ProgramData/50/1273.txt,120223
3416,ProgramData/50/2034.txt,116055
3417,ProgramData/50/1475.txt,136183
3418,ProgramData/50/1313.txt,120278
3419,ProgramData/50/1461.txt,120223
3420,ProgramData/50/2168.txt,116000
3421,ProgramData/50/1449.txt,136662
3422,ProgramData/50/863.txt,136607
3423,ProgramData/50/2632.txt,116055
3424,ProgramData/50/678.txt,136607
3425,ProgramData/50/2197.txt,120223
3426,ProgramData/50/1111.txt,136607
3427,ProgramData/50/309.txt,116055
3428,ProgramData/50/1851.txt,132439
3429,ProgramData/50/453.txt,120223
3430,ProgramData/50/1138.txt,115439
3431,ProgramData/50/484.txt,120223
3432,ProgramData/50/2419.txt,136607
3433,ProgramData/50/36.txt,116055
3434,ProgramData/50/862.txt,120223
3435,ProgramData/50/2627.txt,132439
3436,ProgramData/50/241.txt,120223
3437,ProgramData/50/2223.txt,132494
3438,ProgramData/50/2551.txt,120223
3439,ProgramData/50/2237.txt,136607
3440,ProgramData/50/282.txt,136183
3441,ProgramData/50/2227.txt,132439
3442,ProgramData/50/292.txt,120223
3443,ProgramData/50/1074.txt,116110
3444,ProgramData/50/1935.txt,120278
3445,ProgramData/50/912.txt,132494
3446,ProgramData/50/1504.txt,132494
3447,ProgramData/50/721.txt,116743
3448,ProgramData/50/2151.txt,136607
3449,ProgramData/50/872.txt,116000
3450,ProgramData/50/1302.txt,119799
3451,ProgramData/50/899.txt,120223
3452,ProgramData/50/1128.txt,116055
3453,ProgramData/50/1100.txt,136662
3454,ProgramData/50/2384.txt,120223
3455,ProgramData/50/2390.txt,120223
3456,ProgramData/50/442.txt,120223
3457,ProgramData/50/2385.txt,136662
3458,ProgramData/50/318.txt,120168
3459,ProgramData/50/2408.txt,116110
3460,ProgramData/50/1667.txt,120223
3461,ProgramData/50/2352.txt,116055
3462,ProgramData/50/2420.txt,132439
3463,ProgramData/50/683.txt,135751
3464,ProgramData/50/1471.txt,132494
3465,ProgramData/50/2178.txt,136662
3466,ProgramData/50/1459.txt,120278
3467,ProgramData/50/2636.txt,132494
3468,ProgramData/50/2144.txt,120223
3469,ProgramData/50/250.txt,132439
3470,ProgramData/50/1934.txt,136662
3471,ProgramData/50/1075.txt,136552
3472,ProgramData/50/287.txt,136607
3473,ProgramData/50/1713.txt,136183
3474,ProgramData/50/1707.txt,132439
3475,ProgramData/50/2540.txt,136607
3476,ProgramData/50/1711.txt,120278
3477,ProgramData/50/508.txt,136607
3478,ProgramData/50/252.txt,116055
3479,ProgramData/50/911.txt,136662
3480,ProgramData/50/1513.txt,136552
3481,ProgramData/50/2634.txt,116000
3482,ProgramData/50/2152.txt,116055
3483,ProgramData/50/2350.txt,119854
3484,ProgramData/50/1665.txt,136662
3485,ProgramData/50/2393.txt,136607
3486,ProgramData/50/454.txt,120223
3487,ProgramData/50/469.txt,116055
3488,ProgramData/50/2379.txt,136662
3489,ProgramData/50/2423.txt,120278
3490,ProgramData/50/1658.txt,120223
3491,ProgramData/50/119.txt,116055
3492,ProgramData/50/18.txt,132439
3493,ProgramData/50/24.txt,136552
3494,ProgramData/50/2635.txt,116055
3495,ProgramData/50/938.txt,116055
3496,ProgramData/50/509.txt,115439
3497,ProgramData/50/1089.txt,132494
3498,ProgramData/50/1710.txt,120278
3499,ProgramData/50/2557.txt,136792
3500,ProgramData/68/289.txt,136607
3501,ProgramData/68/510.txt,136607
3502,ProgramData/68/921.txt,116000
3503,ProgramData/68/935.txt,132439
3504,ProgramData/68/706.txt,116055
3505,ProgramData/68/869.txt,116055
3506,ProgramData/68/15.txt,120039
3507,ProgramData/68/699.txt,120278
3508,ProgramData/68/114.txt,120278
3509,ProgramData/68/672.txt,120223
3510,ProgramData/68/666.txt,116055
3511,ProgramData/68/100.txt,136607
3512,ProgramData/68/128.txt,136607
3513,ProgramData/68/882.txt,120463
3514,ProgramData/68/470.txt,120223
3515,ProgramData/68/316.txt,136607
3516,ProgramData/68/302.txt,136183
3517,ProgramData/68/458.txt,120223
3518,ProgramData/68/129.txt,136662
3519,ProgramData/68/667.txt,132439
3520,ProgramData/68/673.txt,120168
3521,ProgramData/68/698.txt,116055
3522,ProgramData/68/854.txt,136607
3523,ProgramData/68/868.txt,120223
3524,ProgramData/68/713.txt,120223
3525,ProgramData/68/934.txt,136607
3526,ProgramData/68/908.txt,120223
3527,ProgramData/68/539.txt,132439
3528,ProgramData/68/511.txt,136607
3529,ProgramData/68/505.txt,119367
3530,ProgramData/68/507.txt,132439
3531,ProgramData/68/922.txt,132494
3532,ProgramData/68/739.txt,136662
3533,ProgramData/68/842.txt,120278
3534,ProgramData/68/103.txt,136607
3535,ProgramData/68/665.txt,132439
3536,ProgramData/68/671.txt,136607
3537,ProgramData/68/117.txt,116055
3538,ProgramData/68/659.txt,116055
3539,ProgramData/68/498.txt,132191
3540,ProgramData/68/467.txt,116743
3541,ProgramData/68/301.txt,132494
3542,ProgramData/68/315.txt,116110
3543,ProgramData/68/328.txt,136662
3544,ProgramData/68/472.txt,132439
3545,ProgramData/68/300.txt,132384
3546,ProgramData/68/499.txt,136662
3547,ProgramData/68/658.txt,136552
3548,ProgramData/68/880.txt,136607
3549,ProgramData/68/670.txt,136183
3550,ProgramData/68/116.txt,120278
3551,ProgramData/68/102.txt,136662
3552,ProgramData/68/664.txt,132439
3553,ProgramData/68/17.txt,136607
3554,ProgramData/68/843.txt,132439
3555,ProgramData/68/738.txt,136552
3556,ProgramData/68/704.txt,136607
3557,ProgramData/68/258.txt,136607
3558,ProgramData/68/516.txt,132439
3559,ProgramData/68/502.txt,115807
3560,ProgramData/68/933.txt,116110
3561,ProgramData/68/728.txt,120463
3562,ProgramData/68/700.txt,132439
3563,ProgramData/68/847.txt,132494
3564,ProgramData/68/13.txt,120223
3565,ProgramData/68/890.txt,136607
3566,ProgramData/68/660.txt,132384
3567,ProgramData/68/674.txt,136607
3568,ProgramData/68/489.txt,133127
3569,ProgramData/68/304.txt,132494
3570,ProgramData/68/476.txt,136662
3571,ProgramData/68/477.txt,116110
3572,ProgramData/68/311.txt,132494
3573,ProgramData/68/488.txt,132494
3574,ProgramData/68/661.txt,136607
3575,ProgramData/68/649.txt,136662
3576,ProgramData/68/852.txt,116110
3577,ProgramData/68/846.txt,116055
3578,ProgramData/68/715.txt,120223
3579,ProgramData/68/729.txt,136607
3580,ProgramData/68/926.txt,132494
3581,ProgramData/68/932.txt,120278
3582,ProgramData/68/517.txt,132439
3583,ProgramData/68/501.txt,136607
3584,ProgramData/68/515.txt,136662
3585,ProgramData/68/273.txt,120168
3586,ProgramData/68/924.txt,120278
3587,ProgramData/68/930.txt,116055
3588,ProgramData/68/703.txt,120223
3589,ProgramData/68/688.txt,136607
3590,ProgramData/68/10.txt,132494
3591,ProgramData/68/850.txt,120278
3592,ProgramData/68/139.txt,132494
3593,ProgramData/68/663.txt,132494
3594,ProgramData/68/449.txt,136607
3595,ProgramData/68/475.txt,136607
3596,ProgramData/68/461.txt,136607
3597,ProgramData/68/306.txt,136607
3598,ProgramData/68/104.txt,132439
3599,ProgramData/68/676.txt,120278
3600,ProgramData/68/886.txt,136607
3601,ProgramData/68/892.txt,136607
3602,ProgramData/68/39.txt,136607
3603,ProgramData/68/845.txt,136662
3604,ProgramData/68/851.txt,132494
3605,ProgramData/68/702.txt,132494
3606,ProgramData/68/931.txt,120278
3607,ProgramData/68/925.txt,120278
3608,ProgramData/68/299.txt,136662
3609,ProgramData/68/1018.txt,116110
3610,ProgramData/68/567.txt,136662
3611,ProgramData/68/573.txt,136662
3612,ProgramData/68/229.txt,136607
3613,ProgramData/68/942.txt,132494
3614,ProgramData/68/956.txt,120278
3615,ProgramData/68/765.txt,132494
3616,ProgramData/68/771.txt,132494
3617,ProgramData/68/981.txt,120278
3618,ProgramData/68/995.txt,132439
3619,ProgramData/68/836.txt,136607
3620,ProgramData/68/62.txt,132494
3621,ProgramData/68/822.txt,136607
3622,ProgramData/68/89.txt,136607
3623,ProgramData/68/177.txt,120278
3624,ProgramData/68/605.txt,120278
